match_id,direction,g14,g17,res
2034855,down,deep,shallow,A
2034860,down,shallow,deep,B
2034867,down,shallow,deep,B
2034875,down,deep,shallow,A
2034877,down,shallow,shallow,B
2034882,down,deep,deep,B
2034885,down,shallow,shallow,B
2034891,up,deep,shallow,A
2034892,down,deep,shallow,A
2034900,down,,shallow,B
2034910,down,shallow,shallow,B
2034911,up,deep,deep,A
2034912,down,deep,deep,A
2034919,down,,deep,B
2034922,down,deep,shallow,A
2034926,down,shallow,deep,B
2034927,down,shallow,shallow,B
2034932,down,deep,deep,B
2034948,down,shallow,deep,B
2034953,up,shallow,deep,A
2034966,down,deep,deep,B
2034978,down,deep,deep,B
2034981,down,deep,deep,B
2034982,down,deep,shallow,A
2034985,down,shallow,shallow,B
2035012,down,shallow,deep,B
2035015,down,,deep,B
2035019,down,shallow,deep,B
2035027,down,deep,shallow,B
2035028,down,deep,shallow,A
2035035,down,,shallow,A
2035036,down,shallow,deep,A
2035047,up,shallow,deep,P
2035066,down,shallow,shallow,A
2035070,down,shallow,deep,A
2035071,down,shallow,shallow,A
2035073,down,deep,shallow,A
2035074,down,shallow,deep,B
2035079,up,shallow,deep,P
2035093,down,shallow,deep,A
2035101,down,deep,shallow,B
2035102,down,shallow,deep,B
2035107,down,shallow,shallow,B
2035112,down,shallow,shallow,B
2035115,down,deep,deep,A
2035128,down,deep,shallow,B
2035130,down,shallow,deep,B
2035147,down,,shallow,B
2035157,down,,,B
2035161,down,deep,shallow,A
2035170,down,deep,shallow,B
2035182,down,shallow,shallow,A
2035189,down,shallow,shallow,B
2035190,down,shallow,shallow,B
2035201,down,deep,shallow,A
2035211,down,,shallow,P
2035213,down,shallow,deep,A
2035215,down,deep,deep,B
2035228,down,deep,deep,A
2035229,down,shallow,shallow,B
2035241,down,deep,shallow,A
2035254,down,shallow,shallow,B
2035257,down,shallow,deep,A
2035269,down,shallow,shallow,A
2035271,down,deep,deep,B
2035277,down,deep,shallow,A
2035308,down,shallow,shallow,B
2035312,down,deep,deep,A
2035320,down,deep,deep,B
2035322,down,shallow,deep,B
2035327,down,shallow,shallow,A
2035330,up,,deep,A
2035331,down,deep,deep,B
2035332,down,deep,shallow,B
2035334,down,shallow,deep,B
2035335,down,deep,shallow,B
2035342,down,deep,deep,B
2035344,down,deep,deep,B
2035345,down,deep,shallow,B
2035350,down,deep,shallow,B
2035353,down,shallow,shallow,B
2035366,down,shallow,deep,B
2036112,down,deep,deep,B
2036114,down,shallow,deep,B
2036117,down,deep,shallow,A
2036120,down,shallow,shallow,B
2036133,down,,shallow,A
2036134,down,shallow,shallow,P
2036135,down,deep,shallow,B
2036136,down,shallow,deep,B
2036137,down,deep,shallow,B
2036139,down,deep,deep,A
2036141,down,deep,shallow,B
2036147,up,deep,shallow,A
2036150,down,,shallow,B
2036153,down,deep,shallow,B
2036157,down,shallow,shallow,B
2036161,down,shallow,deep,B
2036164,down,deep,deep,A
2036171,down,,deep,B
2036174,down,,deep,B
2036177,down,shallow,shallow,B
2036179,down,shallow,deep,A
2036192,down,shallow,shallow,B
2036210,down,shallow,deep,B
2036212,down,deep,shallow,B
2036220,down,shallow,shallow,A
2036223,down,,shallow,A
2036250,down,deep,shallow,B
2036251,down,deep,deep,B
2036254,down,shallow,deep,B
2036257,up,shallow,deep,A
2036261,down,,deep,P
2036262,down,shallow,deep,B
2036263,up,shallow,deep,A
2036266,down,,deep,B
2036269,down,shallow,shallow,B
2036282,down,deep,deep,B
2036289,down,deep,deep,A
2036291,down,shallow,shallow,B
2036294,down,deep,shallow,B
2036300,down,deep,shallow,P
2036301,down,deep,shallow,A
2036309,up,deep,shallow,A
2036311,up,deep,deep,A
2036316,down,shallow,shallow,B
2036326,down,deep,deep,A
2036331,down,shallow,shallow,A
2036333,down,shallow,shallow,B
2036334,down,deep,shallow,B
2036343,down,deep,deep,A
2036349,down,deep,shallow,B
2036350,up,deep,shallow,A
2036353,down,shallow,shallow,B
2036354,down,shallow,deep,B
2036355,down,deep,shallow,B
2036357,up,,deep,A
2036359,down,shallow,shallow,A
2036361,down,shallow,deep,B
2036366,up,deep,shallow,A
2036369,down,shallow,shallow,B
2036378,down,deep,shallow,B
2036382,down,deep,shallow,A
2036384,down,shallow,deep,B
2036386,up,,deep,A
2036391,up,deep,deep,A
2036410,down,shallow,,B
2036426,down,deep,shallow,A
2036432,down,deep,shallow,B
2036436,down,deep,deep,A
2036459,down,shallow,deep,B
2036461,down,deep,deep,B
2036463,down,deep,deep,A
2036466,down,deep,shallow,B
2036475,down,deep,shallow,A
2036476,up,deep,deep,A
2036479,down,deep,deep,B
2036484,down,shallow,deep,A
2036488,down,shallow,deep,A
2036492,down,,shallow,A
2036495,down,shallow,shallow,B
2036506,down,deep,shallow,B
2036519,down,deep,shallow,A
2036525,down,shallow,shallow,B
2036531,down,,shallow,B
2036546,down,deep,deep,A
2036558,up,deep,shallow,A
2036563,up,deep,deep,A
2036571,down,shallow,deep,B
2036575,down,deep,deep,B
2036576,down,deep,deep,A
2036580,down,deep,shallow,B
2036586,down,,deep,B
2036592,down,shallow,shallow,B
2036593,down,shallow,shallow,A
2036606,down,shallow,deep,B
2036607,down,shallow,shallow,B
2036612,up,shallow,shallow,B
2036618,down,deep,deep,B
2036628,down,shallow,shallow,B
2036632,down,shallow,shallow,P
2036648,down,deep,deep,B
2036649,down,,shallow,A
2036657,down,deep,deep,A
2036660,down,deep,deep,A
2036666,down,shallow,shallow,B
2036675,down,shallow,shallow,B
2036677,down,deep,deep,B
2036684,down,shallow,deep,B
2036685,down,,deep,B
2036689,down,shallow,deep,A
2036692,down,deep,deep,B
2036703,down,deep,deep,B
2036710,down,shallow,shallow,B
2036723,down,shallow,shallow,B
2036731,down,deep,shallow,A
2036733,down,shallow,shallow,A
2036741,down,deep,deep,A
2036749,up,shallow,deep,B
2036755,down,deep,shallow,B
2036758,down,deep,deep,B
2036761,down,deep,shallow,B
2036764,down,deep,deep,B
2036776,down,deep,deep,B
2036777,down,deep,deep,B
2036779,down,,shallow,A
2036781,down,shallow,shallow,B
2036785,down,deep,deep,A
2036786,down,deep,shallow,A
2036788,down,shallow,shallow,A
2036791,up,deep,deep,A
2036792,down,,deep,B
2036801,down,deep,shallow,B
2036807,down,shallow,shallow,B
2036808,down,shallow,shallow,B
2036816,down,deep,shallow,B
2036821,down,shallow,shallow,B
2036826,down,,shallow,A
2036828,down,deep,shallow,A
2036831,down,deep,deep,B
2036838,down,shallow,deep,B
2036842,down,deep,shallow,A
2036849,down,deep,,B
2036852,down,shallow,deep,B
2036854,down,shallow,shallow,A
2036862,down,shallow,shallow,A
2036870,down,deep,deep,B
2036873,down,deep,shallow,B
2036881,down,deep,shallow,A
2036887,down,shallow,shallow,A
2036888,up,deep,shallow,A
2036900,down,,shallow,P
2036918,down,deep,deep,A
2036920,down,deep,shallow,B
2036926,down,deep,deep,B
2036927,down,deep,shallow,A
2036938,down,shallow,deep,B
2036951,down,shallow,shallow,B
2036966,down,shallow,shallow,P
2036969,down,deep,shallow,P
2036971,down,shallow,shallow,B
2036984,down,,shallow,P
2036988,down,,shallow,B
2036994,down,,shallow,A
2037002,down,deep,shallow,B
2037009,down,deep,deep,B
2037026,down,shallow,shallow,B
2037037,down,shallow,shallow,A
2037042,down,deep,deep,B
2037044,down,shallow,shallow,A
2037057,down,shallow,shallow,B
2037060,down,shallow,shallow,A
2037075,down,shallow,deep,B
2037077,down,deep,shallow,B
2037087,down,deep,shallow,B
2037092,down,shallow,shallow,B
2037093,down,shallow,shallow,A
2037105,down,shallow,,B
2037117,down,shallow,deep,A
2037128,down,deep,shallow,A
2037129,down,,shallow,B
2037143,down,shallow,shallow,A
2037149,down,shallow,shallow,B
2037150,down,deep,shallow,B
2037151,down,deep,shallow,B
2037152,down,deep,deep,A
2037160,down,,shallow,A
2037163,down,shallow,shallow,B
2037171,down,deep,shallow,A
2037172,down,deep,deep,A
2037173,down,shallow,deep,B
2037180,down,deep,shallow,A
2037182,down,deep,deep,A
2037183,down,shallow,deep,A
2037185,down,deep,deep,A
2037193,down,shallow,shallow,B
2037199,down,deep,shallow,P
2037213,down,shallow,shallow,B
2037232,down,shallow,shallow,A
2037238,down,deep,shallow,A
2037246,down,deep,shallow,A
2037248,down,shallow,shallow,B
2037264,down,,shallow,B
2037271,down,deep,deep,A
2037276,down,shallow,shallow,B
2037278,down,shallow,deep,B
2037280,down,deep,shallow,A
2037283,down,deep,shallow,B
2037290,down,,shallow,B
2037292,down,shallow,shallow,B
2037299,down,deep,shallow,B
2037307,down,deep,,B
2037316,down,shallow,shallow,B
2037326,down,deep,shallow,B
2037334,down,deep,shallow,A
2037335,down,deep,deep,A
2037350,down,deep,shallow,B
2037351,down,deep,shallow,A
2037371,down,deep,deep,B
2037372,down,shallow,shallow,B
2037386,down,,,A
2037390,down,deep,shallow,B
2037395,down,deep,shallow,B
2037402,down,shallow,deep,A
2037412,down,shallow,deep,B
2037418,down,deep,shallow,A
2037419,down,shallow,shallow,B
2037421,down,,deep,A
2037449,down,shallow,shallow,B
2037450,down,,shallow,B
2037457,down,shallow,deep,B
2037465,down,deep,shallow,B
2037484,down,shallow,deep,B
2037487,down,shallow,shallow,B
2037490,down,shallow,deep,B
2037497,down,shallow,shallow,B
2037507,down,deep,shallow,A
2037509,down,deep,deep,B
2037513,down,deep,shallow,B
2037516,down,deep,shallow,A
2037521,down,deep,shallow,B
2037524,down,deep,shallow,B
2037527,down,deep,deep,B
2037529,down,shallow,deep,B
2037533,down,deep,shallow,B
2037536,down,deep,shallow,B
2037540,down,deep,shallow,A
2037554,down,deep,shallow,A
2037557,down,shallow,deep,A
2037558,down,shallow,deep,P
2037564,down,shallow,shallow,B
2037566,down,deep,deep,B
2037567,down,shallow,shallow,A
2037568,down,shallow,deep,B
2037569,down,shallow,deep,A
2037571,down,deep,deep,B
2037587,down,shallow,deep,B
2037589,down,deep,deep,B
2037599,down,,shallow,B
2037602,down,shallow,shallow,A
2037603,down,deep,deep,B
2037605,down,deep,shallow,B
2037607,down,deep,deep,B
2037612,down,shallow,deep,A
2037634,down,shallow,deep,A
2037636,down,,deep,B
2037641,down,deep,deep,A
2037643,down,shallow,shallow,A
2037645,down,shallow,shallow,A
2037648,down,deep,shallow,B
2037661,down,shallow,shallow,B
2037663,down,shallow,deep,B
2037673,down,shallow,deep,A
2037686,down,deep,deep,B
2037687,down,shallow,shallow,B
2037692,down,deep,deep,B
2037710,down,shallow,shallow,A
2037713,down,deep,deep,B
2037714,down,deep,deep,B
2037721,down,deep,deep,A
2037723,down,shallow,shallow,B
2037727,down,deep,deep,B
2037731,down,deep,deep,A
2037740,down,deep,,B
2037743,down,shallow,deep,A
2037749,down,,shallow,A
2037774,up,,shallow,A
2037783,down,deep,shallow,B
2037787,up,,,P
2037788,down,deep,deep,B
2037792,up,shallow,shallow,A
2037796,down,,shallow,A
2037798,down,,shallow,A
2037808,down,shallow,deep,B
2037810,down,shallow,shallow,A
2037812,up,shallow,shallow,A
2037821,down,deep,deep,B
2037823,down,shallow,shallow,B
2037827,down,deep,deep,B
2037834,up,shallow,shallow,A
2037842,down,shallow,deep,B
2037846,down,shallow,shallow,A
2037854,down,shallow,deep,B
2037872,up,shallow,shallow,B
2037873,down,deep,deep,B
2037887,up,deep,shallow,A
2037888,down,shallow,shallow,B
2037898,down,shallow,shallow,B
2037904,down,deep,deep,A
2037910,down,deep,shallow,B
2037921,down,shallow,shallow,A
2037924,down,deep,deep,A
2037927,down,deep,shallow,B
2037929,down,shallow,deep,B
2037933,down,,deep,B
2037938,down,shallow,deep,B
2037940,down,,deep,B
2037944,down,shallow,shallow,A
2037945,down,shallow,deep,B
2037946,down,deep,shallow,B
2037954,down,deep,deep,B
2037967,down,deep,deep,B
2037969,down,deep,deep,B
2037971,up,shallow,deep,A
2037979,down,shallow,deep,B
2037981,down,shallow,shallow,B
2037989,down,deep,,B
2037990,up,shallow,shallow,B
2037992,down,shallow,shallow,A
2037997,down,deep,deep,B
2038011,down,deep,,P
2038353,down,shallow,shallow,B
2038356,down,shallow,shallow,B
2038367,down,shallow,shallow,B
2038379,down,shallow,shallow,A
2038380,down,deep,shallow,B
2038397,up,shallow,shallow,A
2038412,down,shallow,deep,A
2038416,down,deep,deep,B
2038436,down,shallow,shallow,B
2038453,down,deep,shallow,B
2038459,down,deep,deep,B
2038464,down,deep,deep,B
2038467,down,deep,shallow,A
2038473,down,deep,deep,B
2038477,down,deep,deep,B
2038479,up,shallow,deep,A
2038492,down,deep,shallow,B
2038503,down,deep,shallow,B
2038506,down,shallow,shallow,A
2038508,up,shallow,deep,A
2038521,down,deep,deep,A
2038533,down,deep,deep,B
2038542,up,deep,deep,A
2038556,down,deep,shallow,A
2038559,down,deep,deep,B
2038560,down,deep,shallow,B
2038561,down,deep,shallow,B
2038575,up,shallow,shallow,B
2038577,down,deep,deep,B
2038579,down,deep,deep,A
2038585,down,deep,deep,B
2038586,down,shallow,shallow,A
2038587,down,deep,shallow,B
2038590,down,deep,deep,A
2038614,down,deep,shallow,B
2038623,down,deep,deep,A
2038632,down,shallow,shallow,A
2038640,down,deep,deep,A
2038651,down,deep,shallow,B
2038668,down,deep,deep,B
2038675,up,deep,shallow,A
2038677,down,deep,deep,B
2038685,down,deep,shallow,B
2038690,down,,shallow,B
2038694,down,deep,deep,A
2038698,down,deep,deep,B
2038701,down,shallow,shallow,B
2038705,down,deep,shallow,B
2038710,down,shallow,deep,A
2038998,down,deep,shallow,A
2039018,down,shallow,shallow,A
2039035,down,shallow,deep,A
2039038,down,deep,deep,A
2039049,down,shallow,deep,B
2039053,down,shallow,deep,A
2039070,down,deep,shallow,B
2039074,down,shallow,shallow,B
2039080,down,shallow,shallow,B
2039083,down,shallow,shallow,B
2039090,up,deep,shallow,B
2039124,down,deep,shallow,A
2039125,down,shallow,deep,B
2039129,down,deep,deep,B
2039140,down,shallow,shallow,B
2039141,down,deep,shallow,B
2039147,down,,,A
2039157,down,shallow,deep,B
2039160,down,shallow,shallow,P
2039179,up,deep,deep,A
2039182,down,,shallow,A
2039186,down,deep,shallow,B
2039193,down,shallow,shallow,B
2039198,down,shallow,shallow,A
2039201,down,shallow,shallow,B
2039206,down,deep,deep,B
2039209,down,deep,shallow,B
2039212,down,deep,deep,B
2039223,down,deep,deep,B
2039245,down,deep,shallow,B
2039283,down,shallow,deep,A
2039293,down,shallow,shallow,A
2039296,down,shallow,deep,A
2039300,down,shallow,shallow,B
2039301,down,deep,shallow,B
2039310,down,shallow,shallow,B
2039311,down,shallow,shallow,A
2039313,down,deep,deep,B
2039314,down,deep,shallow,B
2039349,up,deep,shallow,A
2039358,down,shallow,shallow,B
2039360,down,deep,deep,A
2039368,down,shallow,shallow,A
2039375,down,shallow,deep,B
2039377,down,shallow,shallow,A
2039381,down,shallow,deep,A
2039382,down,deep,shallow,B
2039392,down,shallow,deep,B
2039402,down,deep,shallow,B
2039417,down,shallow,deep,B
2039424,down,deep,deep,B
2039425,down,deep,deep,B
2041581,down,deep,deep,B
2041582,down,shallow,deep,B
2041588,down,shallow,shallow,B
2041610,down,deep,deep,A
2041612,down,deep,shallow,A
2041617,down,shallow,deep,B
2041620,down,shallow,shallow,B
2041626,down,shallow,shallow,B
2041639,down,deep,shallow,B
2041641,down,deep,deep,B
2041644,down,shallow,,A
2041648,down,deep,deep,B
2041666,down,deep,deep,B
2041673,down,shallow,shallow,B
2041684,down,deep,shallow,A
2046518,down,shallow,deep,B
2046523,down,shallow,shallow,B
2046528,down,deep,shallow,A
2046529,down,shallow,deep,B
2046531,down,deep,shallow,B
2046534,down,shallow,shallow,P
2046535,down,deep,deep,B
2046537,down,deep,shallow,B
2046544,down,shallow,shallow,B
2046551,down,deep,shallow,B
2046553,down,shallow,shallow,B
2046554,down,shallow,deep,B
2046557,down,,deep,B
2046568,down,shallow,shallow,B
2046570,down,shallow,deep,B
2046571,down,shallow,shallow,B
2046573,down,shallow,deep,B
2046588,up,deep,deep,A
2046591,down,deep,shallow,B
2046596,down,deep,shallow,B
2046600,down,shallow,shallow,B
2046603,down,deep,deep,A
2046607,down,shallow,shallow,B
2046613,down,,deep,A
2046619,down,shallow,deep,A
2046623,down,deep,shallow,A
2046628,up,deep,shallow,A
2046629,down,deep,shallow,B
2046630,down,shallow,deep,B
2046631,down,,shallow,B
2046641,down,shallow,deep,B
2046647,down,deep,deep,A
2046650,down,shallow,deep,B
2046655,down,deep,shallow,B
2046656,down,deep,deep,B
2046658,down,deep,deep,B
2046660,up,deep,deep,A
2046667,down,,shallow,B
2046673,down,deep,shallow,B
2046676,down,shallow,shallow,A
2046679,down,shallow,deep,B
2046680,down,deep,deep,B
2046690,down,deep,shallow,B
2046695,up,,shallow,B
2046705,down,deep,deep,B
2046707,down,deep,deep,A
2046713,down,deep,shallow,B
2046719,down,shallow,shallow,A
2046721,down,shallow,shallow,B
2046725,down,deep,shallow,B
2046732,down,deep,,B
2046733,down,deep,deep,B
2046738,up,,deep,P
2046741,up,deep,shallow,A
2046746,down,deep,shallow,A
2046753,down,deep,shallow,B
2046755,down,deep,shallow,A
2046758,up,shallow,deep,A
2046759,down,shallow,shallow,B
2046765,down,deep,shallow,A
2046766,down,deep,deep,B
2046774,down,,shallow,B
2046775,down,deep,deep,B
2046777,down,deep,deep,A
2046793,down,shallow,shallow,A
2051549,down,shallow,shallow,P
2051557,down,deep,shallow,A
2051571,down,shallow,shallow,B
2051613,down,deep,shallow,B
2051617,down,shallow,shallow,B
2051625,down,,shallow,B
2051637,down,shallow,shallow,B
2051643,up,shallow,shallow,B
2051648,down,shallow,shallow,A
2051649,down,deep,deep,A
2051654,up,shallow,shallow,B
2051655,down,deep,shallow,A
2053339,down,shallow,deep,B
2053356,down,shallow,deep,B
2053361,down,,deep,B
2053363,down,deep,shallow,B
2053365,down,deep,deep,B
2053376,down,deep,deep,B
2053384,down,deep,deep,P
2053388,down,deep,deep,A
2053392,down,shallow,shallow,B
2053396,down,deep,deep,B
2053398,down,deep,shallow,B
2053399,down,shallow,deep,A
2053401,down,deep,shallow,B
2053414,down,shallow,shallow,B
2053415,down,deep,deep,B
2053416,down,shallow,shallow,B
2053429,down,deep,shallow,B
2053433,down,shallow,shallow,B
2053450,down,deep,deep,B
2053458,down,shallow,deep,A
2053462,down,deep,deep,B
2053469,up,shallow,,B
2053470,down,deep,deep,B
2053473,down,shallow,shallow,B
2053474,down,deep,deep,A
2053486,down,deep,deep,A
2053488,up,deep,deep,B
2053492,up,shallow,shallow,A
2053496,down,shallow,shallow,A
2053497,down,shallow,shallow,B
2053503,down,deep,deep,B
2053507,down,shallow,shallow,A
2053513,down,shallow,deep,A
2053516,down,deep,shallow,A
2053519,down,deep,shallow,B
2053520,down,shallow,shallow,B
2053521,down,deep,deep,B
2053525,up,shallow,shallow,A
2053543,up,deep,shallow,A
2053545,down,deep,deep,B
2053547,down,shallow,shallow,B
2053555,down,,shallow,B
2053558,down,shallow,shallow,B
2053563,down,shallow,deep,B
2053590,down,,shallow,B
2053604,up,shallow,deep,B
2053620,up,deep,shallow,A
2053624,down,shallow,shallow,A
2053625,down,deep,shallow,A
2053628,down,deep,shallow,A
2053631,down,deep,deep,A
2053635,up,shallow,shallow,B
2053637,down,deep,shallow,A
2053647,down,deep,deep,B
2053663,up,deep,shallow,A
2053664,down,shallow,shallow,A
2053668,down,deep,deep,B
2053671,down,shallow,shallow,B
2053676,up,shallow,deep,A
2053686,down,,shallow,B
2053690,down,deep,deep,A
2053691,down,shallow,deep,B
2053692,down,shallow,deep,B
2091174,up,deep,deep,A
2091181,up,shallow,deep,B
2091198,up,deep,deep,A
2091211,down,shallow,deep,A
2091216,down,deep,deep,A
2091224,down,deep,deep,A
2091229,up,deep,shallow,A
2091234,down,deep,deep,A
2091237,up,deep,deep,A
2091248,up,deep,deep,A
2092024,down,deep,shallow,B
2092028,down,shallow,deep,B
2092037,up,shallow,deep,B
2092045,down,deep,shallow,B
2092048,down,deep,shallow,B
2092049,down,deep,deep,B
2092052,down,shallow,shallow,B
2092060,down,deep,shallow,B
2092061,down,deep,,A
2092075,down,shallow,deep,B
2092087,down,deep,shallow,B
2092088,up,shallow,shallow,B
2092095,up,shallow,deep,B
2092099,down,deep,deep,B
2092126,down,shallow,deep,B
2092134,down,shallow,deep,B
2092150,down,deep,deep,A
2092151,down,,deep,A
2092152,down,deep,shallow,A
2092161,down,deep,deep,B
2092172,down,shallow,deep,B
2092173,down,shallow,deep,B
2092193,down,shallow,shallow,A
2092197,down,shallow,deep,A
2104214,down,deep,shallow,A
2104611,down,,deep,A
2104620,down,deep,shallow,B
2104623,up,shallow,deep,A
2104633,down,deep,shallow,A
2104636,up,deep,deep,A
2106895,up,shallow,deep,A
2106899,down,deep,deep,B
2106909,down,shallow,shallow,A
2106915,up,shallow,shallow,A
2106927,down,,deep,A
